Customer Name,Customer Segment,Customer State,Discount,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,Zip Code
Erica Hernandez,Small Business,Georgia,0.09,2016-04-14,48706,Low,18,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-130.96,South,6840,132.78,2016-04-21,Regular Air,11.15,7.28,31811
Henia Zydlo,Home Office,Illinois,0.08,2016-04-15,48423,High,49,0.38,Office Supplies,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,-172.32,Central,6795,414.11,2016-04-15,Regular Air,8.29,8.74,62999
Darren Budd,Corporate,Texas,0.1,2016-04-15,9350,Critical,13,0.65,Furniture,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Bookcases,-432.54,Central,1285,1735.94,2016-04-16,Delivery Truck,53.48,140.98,73301
Guy Armstrong,Corporate,Michigan,0.02,2016-04-15,37185,High,8,0.58,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,-13.27,Central,5223,23.19,2016-04-16,Regular Air,2.4,2.6,48001
Catherine Glotzbach,Home Office,South Carolina,0.06,2016-04-15,23585,Critical,44,0.58,Office Supplies,Wrap Bag,Newell 320,Pens & Art Supplies,4.59,South,3301,192.78,2016-04-16,Regular Air,1.6,4.28,29374
Jill Fjeld,Home Office,Colorado,0.02,2016-04-15,59492,Not Specified,25,0.37,Office Supplies,Small Box,Xerox 1997,Paper,-153.75,West,8326,170.4,2016-04-16,Regular Air,10.05,6.48,80001
Darren Budd,Corporate,Texas,0.1,2016-04-15,9350,Critical,2,0.39,Office Supplies,Small Box,Ibico EB-19 Dual Function Manual Binding System,Binders and Binder Accessories,-210.7835,Central,1286,337.6,2016-04-17,Regular Air,19.99,172.99,73301
Darren Powers,Corporate,Utah,0,2016-04-16,32325,Critical,45,0.51,Furniture,Small Box,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,189.28,West,4544,1103.73,2016-04-17,Regular Air,7.58,22.98,84741
Carlos Daly,Corporate,Delaware,0.04,2016-04-16,53990,Not Specified,44,0.57,Technology,Small Box,T18,Telephones and Communication,1411.029,East,7548,4263.9315,2016-04-17,Regular Air,2.5,110.99,19810
Cindy Chapman,Corporate,Arizona,0.03,2016-04-16,35456,Critical,37,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,-19.81,West,4983,46.37,2016-04-18,Regular Air,0.7,1.26,85338
Gary Hwang,Home Office,Illinois,0.1,2016-04-16,19586,Not Specified,36,0.55,Office Supplies,Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",-66.87,Central,2713,70.63,2016-04-18,Regular Air,2.56,2.08,62444
Brad Thomas,Corporate,Connecticut,0.09,2016-04-16,37287,Low,18,0.37,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,2.37,East,5239,122.41,2016-04-20,Regular Air,4.95,6.64,06074
Ken Lonsdale,Consumer,Georgia,0.01,2016-04-16,32231,Low,44,0.44,Office Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Pens & Art Supplies,48.54,South,4535,192.33,2016-04-20,Regular Air,1.2,4.26,31811
Brad Thomas,Corporate,Connecticut,0.04,2016-04-16,37287,Low,22,0.57,Technology,Small Box,T18,Telephones and Communication,371.403,East,5240,2052.2655,2016-04-20,Regular Air,2.5,110.99,06074
Brad Thomas,Corporate,Connecticut,0.05,2016-04-16,37287,Low,45,0.39,Office Supplies,Wrap Bag,Staples Gold Paper Clips,Rubber Bands,0.89,East,5241,130.25,2016-04-21,Regular Air,1.58,2.98,06074
Raymond Book,Consumer,New York,0.04,2016-04-17,3297,High,40,0.37,Office Supplies,Small Box,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels,-196.8,East,476,158.7,2016-04-18,Regular Air,7.5,3.75,12917
Jason Klamczynski,Small Business,Nebraska,0.05,2016-04-18,34022,Not Specified,50,0.52,Furniture,Small Pack,Ultra Door Push Plate,Office Furnishings,-34.06,Central,4790,236.28,2016-04-18,Regular Air,3.05,4.91,69367
David Philippe,Consumer,New York,0,2016-04-18,5890,High,42,0.37,Technology,Wrap Bag,Accessory21,Telephones and Communication,435.951,East,815,813.535,2016-04-19,Express Air,0.99,20.99,14210
Jason Klamczynski,Small Business,Nebraska,0.06,2016-04-18,34022,Not Specified,6,0.37,Furniture,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Office Furnishings,12.74,Central,4791,43.9,2016-04-20,Regular Air,4.95,6.64,69367
Angele Hood,Consumer,Alabama,0.09,2016-04-19,37798,High,23,0.56,Furniture,Jumbo Drum,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs,Chairs & Chairmats,813.49,South,5315,6276.83,2016-04-19,Delivery Truck,48.8,291.73,35020
Ed Braxton,Home Office,Arizona,0.07,2016-04-19,19143,High,3,0.56,Technology,Jumbo Drum,Okidata ML591 Wide Format Dot Matrix Printer,Office Machines,-2233.53,West,2647,2421.02,2016-04-20,Delivery Truck,16.06,810.98,86504
Meg O'Connel,Small Business,New Jersey,0.07,2016-04-20,36163,Low,32,0.38,Office Supplies,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Binders and Binder Accessories,24.6075,East,5078,463,2016-04-20,Regular Air,7.17,14.45,07514
Dorris Love,Home Office,North Carolina,0.07,2016-04-20,53188,High,22,0.7,Office Supplies,Small Box,Acco Perma® 2700 Stacking Storage Drawers,Storage & Organization,-42.35,South,7454,621.21,2016-04-21,Regular Air,6.64,29.74,28717
Liz Carlisle,Corporate,Ohio,0.06,2016-04-20,20032,Medium,8,0.45,Technology,Small Pack,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,-11.39,Central,2769,137.38,2016-04-22,Regular Air,1.99,17.48,43001
Neil Knudson,Corporate,New Mexico,0.1,2016-04-21,10951,Not Specified,14,0.55,Furniture,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",Office Furnishings,75.48,West,1516,677.43,2016-04-21,Regular Air,22.24,50.98,87001
Marc Crier,Corporate,Texas,0,2016-04-21,50370,Critical,25,0.35,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-67.597,Central,7058,122.05,2016-04-22,Express Air,5.41,4.24,77474
Vivian Mathis,Consumer,Idaho,0.09,2016-04-21,25249,Medium,34,0.38,Office Supplies,Small Box,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,382.942,West,3543,926.85,2016-04-23,Regular Air,1.49,28.53,83877
Monica Federle,Corporate,New Jersey,0.04,2016-04-21,15937,Low,32,0.43,Technology,Small Pack,"Memorex Slim 80 Minute CD-R, 10/Pack",Computer Peripherals,74.07,East,2209,311.44,2016-04-25,Regular Air,1.99,9.78,08989
Monica Federle,Corporate,New Jersey,0.01,2016-04-21,15937,Low,17,0.55,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,77.38,East,2210,215.65,2016-04-30,Express Air,2.85,12.22,08989
Liz Price,Consumer,Arizona,0.01,2016-04-22,57671,Not Specified,6,0.37,Office Supplies,Small Box,Avery 510,Labels,3.96,West,8086,22.78,2016-04-23,Regular Air,0.5,3.75,85233
Steve Chapman,Corporate,North Carolina,0.02,2016-04-22,31681,Not Specified,38,0.4,Office Supplies,Small Box,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,-93.78,South,4444,212.12,2016-04-23,Regular Air,5.66,5.28,27801
Bruce Stewart,Corporate,New Mexico,0.03,2016-04-22,29927,High,19,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,33.1755,West,4211,257.97,2016-04-23,Regular Air,4.98,12.95,87001
Michael Grace,Corporate,Florida,0.08,2016-04-23,20292,Medium,26,0.5,Office Supplies,Medium Box,Bionaire 99.97% HEPA Air Cleaner,Appliances,-22.83,South,2813,452.39,2016-04-23,Regular Air,8.17,17.52,32119
Muhammed Yedwab,Consumer,New York,0.05,2016-04-23,42469,Not Specified,18,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,818.9155,East,5995,2130.82,2016-04-24,Regular Air,9.07,120.98,14709
Muhammed Yedwab,Consumer,New York,0.09,2016-04-23,42469,Not Specified,31,0.37,Office Supplies,Small Box,GBC Wire Binding Strips,Binders and Binder Accessories,98.6935,East,5994,934.87,2016-04-24,Regular Air,12.62,31.74,14709
Michael Grace,Corporate,Florida,0,2016-04-23,20292,Medium,5,0.6,Technology,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,-70.47,South,2814,117.13,2016-04-24,Regular Air,4,20.95,32119
Theresa Coyne,Home Office,Delaware,0.04,2016-04-23,51109,High,28,0.37,Office Supplies,Wrap Bag,EcoTones® Memo Sheets,Paper,26.21,East,7163,112.05,2016-04-25,Regular Air,1.3,4,19810
Erin Creighton,Corporate,Texas,0.01,2016-04-23,57056,Low,29,0.72,Furniture,Jumbo Box,KI Conference Tables,Tables,-2026.05,Central,7974,2185.61,2016-04-30,Delivery Truck,89.3,70.89,77474
Jamie Kunitz,Corporate,Mass,0.06,2016-04-24,39364,High,29,0.67,Furniture,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Office Furnishings,-1.330000000,East,5559,2754.93,2016-04-25,Regular Air,39.61,92.23,01059
Christopher Martinez,Home Office,Illinois,0.05,2016-04-24,48803,Critical,19,0.59,Office Supplies,Small Pack,Acme® Box Cutter Scissors,"Scissors, Rulers and Trimmers",-23.65,Central,6854,200.41,2016-04-25,Regular Air,4.68,10.23,62999
Deanra Eno,Corporate,Florida,0.07,2016-04-24,21827,Not Specified,21,0.79,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,-120.27,South,3038,1560.96,2016-04-25,Express Air,4,73.98,32003
Jamie Kunitz,Corporate,Mass,0.03,2016-04-24,39364,High,15,0.35,Office Supplies,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Binders and Binder Accessories,8417.567,East,5560,19417.55,2016-04-26,Regular Air,19.99,1270.99,01059
Deanra Eno,Corporate,Florida,0.06,2016-04-24,21827,Not Specified,25,0.56,Office Supplies,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,109.92,South,3039,1351.78,2016-04-26,Regular Air,13.22,56.96,32003
Darren Budd,Home Office,Texas,0.01,2016-04-24,23847,Not Specified,7,0.59,Technology,Small Box,2160i,Telephones and Communication,-396.165,Central,3337,1278.6465,2016-04-26,Regular Air,4.2,200.99,73301
Hunter Lopez,Consumer,Maryland,0.05,2016-04-25,9602,Critical,15,0.65,Furniture,Jumbo Box,Sauder Camden County Collection Library,Bookcases,-399.67,South,1308,1722.65,2016-04-26,Delivery Truck,51.42,114.98,20601
Roy Skaria,Corporate,Illinois,0.06,2016-04-25,55777,Not Specified,6,0.55,Furniture,Small Box,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Office Furnishings,136.32,Central,7796,323.53,2016-04-26,Regular Air,19.99,51.75,60406
Nora Price,Home Office,New York,0.05,2016-04-25,42758,Critical,42,0.39,Office Supplies,Wrap Bag,White GlueTop Scratch Pads,Paper,278.89,East,6037,638.07,2016-04-26,Regular Air,1.97,15.04,14210
Pete Takahito,Corporate,Idaho,0.09,2016-04-25,57699,Low,20,0.43,Furniture,Small Box,Eldon® Wave Desk Accessories,Office Furnishings,-72.23,West,8089,43.94,2016-04-27,Regular Air,5.33,2.08,83877
Patrick Jones,Home Office,Alabama,0.06,2016-04-25,22819,High,1,0.44,Office Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Pens & Art Supplies,-3.66,South,3173,6.77,2016-04-27,Regular Air,4.28,2.52,36344
Hunter Lopez,Consumer,Maryland,0.01,2016-04-25,9602,Critical,27,0.38,Technology,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,Office Machines,600.93,South,1310,2654.16,2016-04-27,Delivery Truck,28,90.97,20601
Roy Skaria,Corporate,Illinois,0.1,2016-04-25,55777,Not Specified,1,0.59,Technology,Small Box,StarTAC 7760,Telephones and Communication,-252.483,Central,7797,65.7475,2016-04-27,Express Air,3.99,65.99,60406
Hunter Lopez,Consumer,Maryland,0.02,2016-04-25,9602,Critical,16,0.55,Technology,Small Pack,Fuji Slim Jewel Case CD-R,Computer Peripherals,-24.87,South,1309,36.23,2016-04-27,Regular Air,1.99,2.12,20601
Nora Price,Home Office,New York,0.07,2016-04-25,42758,Critical,12,0.79,Technology,Small Box,Adesso Programmable 142-Key Keyboard,Computer Peripherals,-333.69,East,6038,1769.74,2016-04-27,Regular Air,4,152.48,14210
Ralph Kennedy,Corporate,Utah,0.04,2016-04-25,4864,Low,16,0.38,Office Supplies,Small Box,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,1724.6755,West,695,4901.99,2016-04-29,Regular Air,19.99,315.98,84663
Pete Takahito,Corporate,Idaho,0.08,2016-04-25,57699,Low,36,0.38,Office Supplies,Small Box,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Envelopes,485.02,West,8090,2160.83,2016-04-29,Regular Air,19.99,60.98,83877
Pete Takahito,Corporate,Idaho,0.09,2016-04-25,57699,Low,47,0.44,Technology,Small Pack,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,752.96,West,8091,1857.88,2016-04-30,Regular Air,1.99,40.98,83877
Alan Hwang,Corporate,Virginia,0,2016-04-26,31552,High,24,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,175.82,South,4423,731.71,2016-04-27,Regular Air,1.99,29.89,20101
Grant Carroll,Small Business,Mass,0.05,2016-04-26,57600,Critical,32,0.39,Office Supplies,Small Box,GBC Recycled Regency Composition Covers,Binders and Binder Accessories,584.1455,East,8074,1882.12,2016-04-28,Regular Air,10.29,59.78,02139
Grant Carroll,Small Business,Mass,0.05,2016-04-26,57600,Critical,44,0.39,Office Supplies,Small Box,Avery 506,Labels,85.81,East,8073,186.94,2016-04-28,Regular Air,0.5,4.13,02139
Grant Carroll,Small Business,Mass,0.01,2016-04-26,57600,Critical,12,0.4,Office Supplies,Small Box,Xerox 197,Paper,-8.42,East,8075,407.2,2016-04-28,Regular Air,17.08,30.98,02139
Alan Hwang,Corporate,Virginia,0,2016-04-26,31552,High,17,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,70.48,South,4424,378.08,2016-04-29,Regular Air,1.99,22.24,20101
Tom Prescott,Small Business,Texas,0.07,2016-04-26,51297,Low,41,0.39,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,65.756,Central,7191,356.28,2016-05-05,Express Air,2.99,8.69,77474
Benjamin Farhat,Home Office,Arizona,0.07,2016-04-27,58564,Critical,49,0.55,Office Supplies,Small Pack,Kleencut® Forged Office Shears by Acme United Corporation,"Scissors, Rulers and Trimmers",-82.63,West,8188,103.03,2016-04-28,Regular Air,2.56,2.08,85012
Nat Carroll,Home Office,Utah,0.02,2016-04-28,45700,High,43,0.56,Office Supplies,Small Box,Fellowes Superior 10 Outlet Split Surge Protector,Appliances,518.48,West,6429,1704.58,2016-04-28,Regular Air,4.5,38.06,84631
Giulietta Weimer,Home Office,Arizona,0.06,2016-04-28,19936,Critical,19,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,-9.821,West,2758,36.75,2016-04-29,Regular Air,1.49,1.88,86409
Giulietta Weimer,Home Office,Arizona,0.09,2016-04-28,19936,Critical,41,0.5,Technology,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,301.31,West,2759,1115.2,2016-04-29,Regular Air,1.99,29.89,86409
Darren Budd,Home Office,Texas,0.01,2016-04-29,21191,High,48,0.37,Technology,Medium Box,Canon MP100DHII Printing Calculator,Office Machines,3496.37,Central,2926,7235.83,2016-04-29,Regular Air,13.99,140.99,73301
Bobby Odegard,Consumer,New York,0.09,2016-04-30,45346,High,37,0.38,Office Supplies,Small Box,Xerox 1936,Paper,150.38,East,6382,692.15,2016-04-30,Regular Air,5.97,19.98,10501
Lisa Hazard,Home Office,New York,0.01,2016-04-30,24801,High,7,0.59,Furniture,Large Box,Luxo Adjustable Task Clamp Lamp,Office Furnishings,350.94,East,3483,685.7,2016-05-01,Regular Air,20.79,88.84,14925
Lisa Hazard,Home Office,New York,0,2016-04-30,24801,High,3,0.37,Office Supplies,Small Box,Avery Binder Labels,Binders and Binder Accessories,-16.353,East,3484,18.91,2016-05-01,Regular Air,7.01,3.89,14925
Lisa Hazard,Home Office,New York,0.02,2016-04-30,24801,High,10,0.57,Technology,Small Box,2160,Telephones and Communication,-105.699,East,3482,1024.165,2016-05-01,Regular Air,5.99,115.99,14925
Lena Creighton,Home Office,Washington,0.02,2016-04-30,31456,High,10,0.36,Office Supplies,Small Box,Acco D-Ring Binder w/DublLock®,Binders and Binder Accessories,64.141,West,4408,225.09,2016-05-02,Regular Air,2.99,21.38,99403
Doug Bickford,Corporate,Alabama,0.09,2016-04-30,13346,Low,44,0.37,Office Supplies,Small Box,Xerox 224,Paper,-240.83,South,1855,268.34,2016-05-05,Regular Air,8.88,6.48,36925
Joel Eaton,Home Office,New Jersey,0.09,2016-05-01,48448,Low,20,0.37,Technology,Wrap Bag,Accessory21,Telephones and Communication,108.936,East,6796,340.952,2016-05-01,Regular Air,0.99,20.99,07001
Steve Nguyen,Small Business,Maryland,0,2016-05-01,47682,Not Specified,38,0.38,Office Supplies,Small Box,Ames Color-File® Green Diamond Border X-ray Mailers,Envelopes,1620.23,South,6695,3191.24,2016-05-02,Regular Air,5.01,83.98,21230
Bart Folk,Corporate,Connecticut,0.09,2016-05-02,35938,Not Specified,48,0.56,Office Supplies,Small Box,Project Tote Personal File,Storage & Organization,-226.62,East,5044,628.33,2016-05-03,Regular Air,9.37,14.03,06439
Bart Folk,Corporate,Connecticut,0.05,2016-05-02,35938,Not Specified,6,0.78,Furniture,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-448.25,East,5045,1770.7,2016-05-04,Delivery Truck,57,280.98,06439
Filia McAdams,Small Business,Arizona,0,2016-05-03,42944,Critical,43,0.59,Furniture,Jumbo Drum,Hon Multipurpose Stacking Arm Chairs,Chairs & Chairmats,1061.61,West,6059,9750.55,2016-05-04,Delivery Truck,64.2,216.6,86556
Edward Nazzal,Small Business,Virginia,0.02,2016-05-03,24579,High,45,0.52,Office Supplies,Large Box,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Appliances,5183.04,South,3444,13921.6,2016-05-04,Regular Air,24.49,300.65,20101
Edward Nazzal,Small Business,Virginia,0.08,2016-05-03,24579,High,40,0.58,Office Supplies,Small Box,Staples 6 Outlet Surge,Appliances,-33.34,South,3445,467.5,2016-05-05,Regular Air,4.98,11.97,20101
Adam Hart,Corporate,Connecticut,0.1,2016-05-03,3328,Low,12,0.71,Furniture,Jumbo Box,BPI Conference Tables,Tables,-762.44,East,478,1736.41,2016-05-10,Delivery Truck,80.2,146.05,06001
Pauline Chand,Corporate,Connecticut,0.09,2016-05-03,129,Low,4,0.37,Office Supplies,Small Box,Xerox 217,Paper,-22.59,East,18,32.72,2016-05-12,Regular Air,8.19,6.48,06439
Tracy Zic,Consumer,Wisconsin,0.05,2016-05-04,31042,Medium,26,0.64,Furniture,Jumbo Drum,Hon Every-Day® Chair Series Swivel Task Chairs,Chairs & Chairmats,192.31,Central,4354,3227.38,2016-05-05,Delivery Truck,30,120.98,53001
Tracy Zic,Consumer,Wisconsin,0.03,2016-05-04,31042,Medium,48,0.58,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,-6.04,Central,4353,134.52,2016-05-05,Regular Air,1.2,2.78,53001
Duane Benoit,Home Office,New York,0.02,2016-05-04,44737,Medium,11,0.8,Office Supplies,Large Box,Space Solutions Commercial Steel Shelving,Storage & Organization,-309.48,East,6320,773.74,2016-05-05,Regular Air,35,64.65,00501
Guy Armstrong,Corporate,Michigan,0.05,2016-05-04,1187,Medium,14,0.37,Technology,Small Box,Logitech Access Keyboard,Computer Peripherals,20.21,Central,180,222.91,2016-05-05,Regular Air,4,15.98,48001
Tamara Manning,Corporate,South Carolina,0.09,2016-05-04,54656,High,22,0.36,Office Supplies,Small Box,"Avery® Durable Plastic 1"" Binders",Binders and Binder Accessories,-73.347,South,7635,109.52,2016-05-06,Express Air,5.83,4.54,29808
Cindy Chapman,Consumer,Arizona,0,2016-05-04,34659,High,42,0.35,Office Supplies,Small Box,Avery Binding System Hidden Tab™ Executive Style Index Sets,Binders and Binder Accessories,-52.5205,West,4868,259.43,2016-05-06,Regular Air,4.97,5.77,85338
Nathan Mautz,Home Office,Alabama,0.04,2016-05-04,16134,High,43,0.38,Technology,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,10521.33,South,2235,21921.28,2016-05-06,Delivery Truck,28.14,500.98,35077
Duane Benoit,Home Office,New York,0.02,2016-05-04,44737,Medium,16,0.57,Technology,Wrap Bag,Accessory25,Telephones and Communication,38.907,East,6321,302.1325,2016-05-06,Regular Air,0.99,20.99,00501
Deanra Eno,Corporate,Florida,0.07,2016-05-05,1796,High,43,0.38,Office Supplies,Small Box,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Binders and Binder Accessories,-125.4075,South,258,183.41,2016-05-05,Regular Air,5.04,4.13,32003
Vivek Grady,Home Office,Utah,0.1,2016-05-05,50017,Low,24,0.83,Office Supplies,Large Box,Fellowes Officeware™ Wire Shelving,Storage & Organization,-794.94,West,7007,2014.13,2016-05-05,Regular Air,35,89.83,84791
Kelly Williams,Corporate,Virginia,0.01,2016-05-05,13158,Critical,26,0.35,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,29.325,South,1837,187.16,2016-05-07,Regular Air,2.99,6.75,24658
Vivek Grady,Home Office,Utah,0.07,2016-05-05,50017,Low,43,0.56,Office Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Pens & Art Supplies,214.05,West,7008,1502.47,2016-05-07,Regular Air,8.99,34.58,84791
Andrew Roberts,Home Office,Wisconsin,0.05,2016-05-06,22817,Critical,27,0.75,Furniture,Jumbo Box,Bevis Boat-Shaped Conference Table,Tables,-740.07,Central,3170,6785.86,2016-05-08,Delivery Truck,62.74,262.11,53235
