Week Number,Quarter Highlighter,Sales (Selected Month),Sales % Difference from Previous,MTD More or Less,YTD Sales (Selected),MTD Sales % Difference,What to show,Days left EoQ,Customer Name,Customer Segment,Customer State,Discount,MTD Profit % Difference,YTD Sales % Difference,MTD Profit (Previous),MTD Profit (Selected),MTD Sales (Previous),레코드 수,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales (Previous Month),Sales,Ship Date,Ship Mode,Shipping Cost,Unit Price,MTD Sales (Selected),YTD Sales (Previous),Zip Code
3,Older,,,Less,,,South,67,Suzanne McNair,Corporate,Virginia,0.09,,,,,,1,2015-07-12,31170,Medium,32,0.55,Technology,Small Pack,"Verbatim DVD Rewritable Disc, Single-Sided, 4.7GB",Computer Peripherals,27.95,South,4373,,$321,2015-07-14,Regular Air,1.99,10.13,,,24658
3,Older,,,Less,,,Central,67,Erica Smith,Small Business,Wisconsin,0.04,,,,,,1,2015-07-12,41760,Low,21,0.38,Office Supplies,Small Box,GBC ProClick™ 150 Presentation Binding System,Binders and Binder Accessories,2648.0815,Central,5882,,"$6,689",2015-07-17,Regular Air,19.99,315.98,,,54990
3,Older,,,Less,,,Central,67,Erica Smith,Small Business,Wisconsin,0.05,,,,,,1,2015-07-12,41760,Low,40,0.57,Technology,Small Box,600 Series Flip,Telephones and Communication,696.951,Central,5884,,"$3,232",2015-07-17,Regular Air,8.99,95.99,,,54990
3,Older,,,Less,,,Central,67,Erica Smith,Small Business,Wisconsin,0.08,,,,,,1,2015-07-12,41760,Low,7,0.57,Technology,Small Box,6160,Telephones and Communication,-278.872,Central,5883,,$686,2015-07-17,Regular Air,2.5,115.99,,,54990
3,Older,,,Less,,,Central,67,Erica Smith,Small Business,Wisconsin,0,,,,,,1,2015-07-12,41760,Low,22,0.57,Furniture,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",Office Furnishings,-133.18,Central,5885,,$247,2015-07-19,Regular Air,12.52,9.98,,,54990
3,Older,,,Less,,,South,67,Rick Hansen,Home Office,Georgia,0,,,,,,1,2015-07-13,8070,Medium,14,0.59,Office Supplies,Small Pack,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,76.51,South,1100,,$623,2015-07-14,Regular Air,8.99,40.97,,,39859
3,Older,,,Less,,,South,67,Cari MacIntyre,Corporate,Virginia,0.01,,,,,,1,2015-07-13,36484,Critical,41,0.55,Technology,Small Box,StarTAC Series,Telephones and Communication,740.475,South,5125,,"$2,381",2015-07-14,Express Air,3.9,65.99,,,23970
3,Older,,,Less,,,Central,67,Sean Braxton,Small Business,Illinois,0.01,,,,,,1,2015-07-13,46852,Not Specified,44,0.66,Technology,Small Pack,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,-158.42,Central,6579,,$220,2015-07-14,Regular Air,4.93,4.89,,,62999
3,Older,,,Less,,,Central,67,Sean Braxton,Small Business,Illinois,0.02,,,,,,1,2015-07-13,46852,Not Specified,46,0.76,Technology,Small Box,Fellowes EZ Multi-Media Keyboard,Computer Peripherals,-117.31,Central,6580,,"$1,592",2015-07-15,Express Air,7.53,34.98,,,62999
3,Older,,,Less,,,South,67,Jasper Cacioppo,Home Office,North Carolina,0.04,,,,,,1,2015-07-14,3168,Low,14,0.54,Furniture,Wrap Bag,"Master Big Foot® Doorstop, Beige",Office Furnishings,-4.2,South,464,,$81,2015-07-19,Regular Air,3.96,5.28,,,27801
3,Older,,,Less,,,West,67,Sandra Flanagan,Home Office,Utah,0.1,,,,,,1,2015-07-15,53795,High,40,0.37,Office Supplies,Small Box,Xerox 1894,Paper,-93.06,West,7528,,$265,2015-07-16,Express Air,6.22,6.48,,,84791
3,Older,,,Less,,,West,67,Jim Epp,Small Business,Idaho,0.08,,,,,,1,2015-07-15,44167,Critical,23,0.56,Office Supplies,Small Box,Letter Size Cart,Storage & Organization,608.52,West,6234,,"$3,194",2015-07-16,Regular Air,19.99,142.86,,,83465
3,Older,,,Less,,,West,67,Shirley Schmidt,Corporate,New Mexico,0.05,,,,,,1,2015-07-15,20003,Medium,39,0.68,Technology,Small Box,Belkin 105-Key Black Keyboard,Computer Peripherals,30.29,West,2766,,$796,2015-07-16,Regular Air,4,19.98,,,88439
3,Older,,,Less,,,West,67,Daniel Lacy,Small Business,Idaho,0.05,,,,,,1,2015-07-15,9253,Critical,36,0.44,Furniture,Small Box,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Office Furnishings,563.09,West,1275,,"$1,644",2015-07-17,Regular Air,6.77,46.94,,,83810
3,Older,,,Less,,,East,67,Chad Sievert,Corporate,New Jersey,0.07,,,,,,1,2015-07-15,9925,Critical,17,0.37,Office Supplies,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Binders and Binder Accessories,-9.3495,East,1367,,$86,2015-07-17,Regular Air,2.99,5.28,,,08823
3,Older,,,Less,,,East,67,Chad Sievert,Corporate,New Jersey,0.02,,,,,,1,2015-07-15,9925,Critical,31,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-27.99,East,1366,,$685,2015-07-17,Regular Air,8.99,21.38,,,08823
3,Older,,,Less,,,West,67,Shirley Schmidt,Corporate,New Mexico,0.09,,,,,,1,2015-07-15,20003,Medium,5,0.35,Technology,Small Pack,Accessory31,Telephones and Communication,-88.935,West,2767,,$142,2015-07-17,Regular Air,0.99,35.99,,,88439
3,Older,,,Less,,,West,67,Sandra Flanagan,Home Office,Utah,0.05,,,,,,1,2015-07-15,53795,High,21,0.6,Technology,Small Box,688,Telephones and Communication,370.332,West,7529,,"$3,357",2015-07-17,Regular Air,4.2,195.99,,,84791
3,Older,,,Less,,,East,67,Chad Sievert,Corporate,New Jersey,0.1,,,,,,1,2015-07-15,9925,Critical,43,0.35,Office Supplies,Small Box,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders and Binder Accessories,771.8255,East,1368,,"$1,752",2015-07-18,Express Air,2.99,41.94,,,08823
3,Older,,,Less,,,Central,67,Dennis Pardue,Corporate,Ohio,0.03,,,,,,1,2015-07-16,57280,Medium,44,0.37,Office Supplies,Small Box,Xerox 1997,Paper,-260.8,Central,8016,,$300,2015-07-17,Express Air,10.05,6.48,,,44197
3,Older,,,Less,,,West,67,Jonathan Howell,Consumer,Utah,0.05,,,,,,1,2015-07-16,41312,Not Specified,21,0.54,Technology,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,140.22,West,5821,,$788,2015-07-17,Regular Air,1.99,39.48,,,84014
3,Older,,,Less,,,South,67,Jennifer Ferguson,Corporate,North Carolina,0.05,,,,,,1,2015-07-16,54020,Low,35,0.37,Office Supplies,Small Box,Xerox 1887,Paper,182.63,South,7550,,$649,2015-07-20,Regular Air,5.21,18.97,,,28633
3,Older,,,Less,,,South,67,Jennifer Ferguson,Corporate,North Carolina,0.09,,,,,,1,2015-07-16,54020,Low,43,0.37,Office Supplies,Small Box,Xerox 204,Paper,-140.48,South,7551,,$271,2015-07-21,Regular Air,6.86,6.48,,,28633
3,Older,,,Less,,,East,67,Roland Black,Small Business,Mass,0.01,,,,,,1,2015-07-16,20256,Low,24,0.83,Office Supplies,Small Box,"Iris® 3-Drawer Stacking Bin, Black",Storage & Organization,-221.56,East,2805,,$513,2015-07-21,Regular Air,11.52,20.89,,,01059
3,Older,,,Less,,,South,67,Vivek Sundaresam,Home Office,Virginia,0.08,,,,,,1,2015-07-17,34470,Critical,31,0.78,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,-1456.31,South,4845,,"$2,966",2015-07-18,Delivery Truck,57.38,100.98,,,24658
3,Older,,,Less,,,South,67,Brooke Gillingham,Small Business,South Carolina,0.1,,,,,,1,2015-07-17,6757,Medium,11,0.78,Furniture,Jumbo Box,Riverside Furniture Stanwyck Manor Table Series,Tables,-298.62,South,934,,"$2,503",2015-07-18,Delivery Truck,61.76,286.85,,,29684
3,Older,,,Less,,,South,67,Brooke Gillingham,Small Business,South Carolina,0.1,,,,,,1,2015-07-17,6757,Medium,27,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,43.36,South,935,,$870,2015-07-19,Regular Air,8.22,34.76,,,29684
3,Older,,,Less,,,West,67,Anemone Ratner,Small Business,Utah,0.07,,,,,,1,2015-07-17,58113,High,48,0.35,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,-88.9525,West,8129,,$363,2015-07-19,Regular Air,6.16,7.68,,,84121
3,Older,,,Less,,,West,67,Anemone Ratner,Small Business,Utah,0.05,,,,,,1,2015-07-17,58113,High,12,0.59,Technology,Small Box,2160i,Telephones and Communication,-38.071,West,8130,,"$2,077",2015-07-19,Express Air,4.2,200.99,,,84121
3,Older,,,Less,,,East,67,Roy Phan,Consumer,New York,0,,,,,,1,2015-07-17,50148,Medium,9,0.38,Technology,Medium Box,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Office Machines,3459.43,East,7029,,"$17,965",2015-07-19,Regular Air,13.99,1938.02,,,10501
3,Older,,,Less,,,West,67,Magdelene Morse,Home Office,Utah,0.04,,,,,,1,2015-07-18,41345,Medium,36,0.5,Office Supplies,Wrap Bag,Staples Pushpins,Rubber Bands,0.37,West,5825,,$66,2015-07-18,Regular Air,0.79,1.88,,,84121
3,Older,,,Less,,,East,67,Tonja Turnell,Consumer,New York,0.03,,,,,,1,2015-07-18,39813,Critical,48,0.37,Office Supplies,Small Box,Xerox 21,Paper,-130.5,East,5621,,$314,2015-07-19,Regular Air,6.6,6.48,,,10040
3,Older,,,Less,,,West,67,Pete Takahito,Corporate,Idaho,0.04,,,,,,1,2015-07-18,22916,Medium,18,0.37,Office Supplies,Small Box,Xerox 1997,Paper,-115,West,3197,,$122,2015-07-19,Regular Air,10.05,6.48,,,83877
3,Older,,,Less,,,South,67,Giulietta Dortch,Small Business,Georgia,0.1,,,,,,1,2015-07-18,8832,Low,39,0.47,Furniture,Small Pack,"Executive Impressions 12"" Wall Clock",Office Furnishings,8.650000000,South,1204,,$648,2015-07-22,Regular Air,8.99,17.67,,,39901
3,Older,,,Less,,,Central,67,Andrew Allen,Corporate,Illinois,0.03,,,,,,1,2015-07-18,32513,Low,23,0.4,Office Supplies,Small Box,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,1413.941,Central,4567,,"$3,982",2015-07-23,Regular Air,19.99,165.98,,,60001
3,Older,,,Less,,,Central,67,Andrew Allen,Corporate,Illinois,0.01,,,,,,1,2015-07-18,32513,Low,40,0.42,Office Supplies,Wrap Bag,Sanford Pocket Accent® Highlighters,Pens & Art Supplies,-15.13,Central,4568,,$67,2015-07-23,Regular Air,1.29,1.6,,,60001
4,Older,,,Less,,,West,67,Maureen Fritzler,Corporate,Washington,0.07,,,,,,1,2015-07-20,7072,Critical,29,0.36,Office Supplies,Small Box,GBC Standard Plastic Binding Systems Combs,Binders and Binder Accessories,-15.962,West,971,,$259,2015-07-20,Regular Air,5.6,8.85,,,98625
4,Older,,,Less,,,West,67,Sandra Flanagan,Home Office,Utah,0,,,,,,1,2015-07-20,40100,Low,47,0.38,Office Supplies,Small Box,Xerox Blank Computer Paper,Paper,333.18,West,5669,,"$1,001",2015-07-24,Regular Air,5.77,19.98,,,84791
4,Older,,,Less,,,Central,67,Barry Blumstein,Small Business,Illinois,0.02,,,,,,1,2015-07-21,34083,Not Specified,29,0.8,Technology,Small Pack,Accessory6,Telephones and Communication,-64.944,Central,4796,,"$1,415",2015-07-21,Express Air,5,55.99,,,62924
4,Older,,,Less,,,South,67,Vivek Sundaresam,Home Office,Virginia,0.1,,,,,,1,2015-07-21,50567,Medium,22,0.73,Furniture,Jumbo Drum,Novimex Turbo Task Chair,Chairs & Chairmats,-436.23,South,7089,,"$1,506",2015-07-22,Delivery Truck,30,70.98,,,24658
4,Older,,,Less,,,Central,67,Darren Budd,Consumer,Texas,0.04,,,,,,1,2015-07-21,16548,Not Specified,40,0.68,Furniture,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,-1815.14,Central,2299,,"$3,029",2015-07-23,Regular Air,69,71.37,,,73301
4,Older,,,Less,,,Central,67,Darren Budd,Consumer,Texas,0.06,,,,,,1,2015-07-21,16548,Not Specified,22,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-59.12,Central,2298,,$75,2015-07-23,Regular Air,3.97,3.28,,,73301
4,Older,,,Less,,,West,67,Dianna Vittorini,Corporate,Arizona,0,,,,,,1,2015-07-21,40098,Low,46,0.4,Office Supplies,Small Box,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,-9.1885,West,5667,,$557,2015-07-23,Regular Air,7.19,11.5,,,86442
4,Older,,,Less,,,West,67,Dianna Vittorini,Corporate,Arizona,0,,,,,,1,2015-07-21,40098,Low,50,0.37,Office Supplies,Wrap Bag,"Wirebound Service Call Books, 5 1/2"" x 4""",Paper,190.93,West,5668,,$491,2015-07-25,Regular Air,2.03,9.68,,,86442
4,Older,,,Less,,,East,67,Jane Waco,Corporate,Connecticut,0.03,,,,,,1,2015-07-22,2755,Not Specified,30,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,259.0715,East,402,,$736,2015-07-22,Regular Air,2.99,24.95,,,06817
4,Older,,,Less,,,East,67,Jane Waco,Corporate,Connecticut,0,,,,,,1,2015-07-22,2755,Not Specified,50,0.36,Office Supplies,Small Box,Xerox 1904,Paper,-76.54,East,403,,$346,2015-07-22,Regular Air,5.86,6.48,,,06817
4,Older,,,Less,,,Central,67,Penelope Sewall,Home Office,Ohio,0.06,,,,,,1,2015-07-22,16866,Not Specified,43,0.59,Technology,Small Box,StarTAC 7760,Telephones and Communication,538.488,Central,2343,,"$2,358",2015-07-23,Regular Air,3.99,65.99,,,45999
4,Older,,,Less,,,Central,67,Roy Skaria,Corporate,Illinois,0.05,,,,,,1,2015-07-22,24448,High,46,0.61,Furniture,Jumbo Box,Chromcraft Rectangular Conference Tables,Tables,1187.8,Central,3424,,"$11,036",2015-07-24,Delivery Truck,59.24,236.97,,,60406
4,Older,,,Less,,,West,67,Kristina Nunn,Consumer,Arizona,0.09,,,,,,1,2015-07-22,58978,Low,13,0.36,Office Supplies,Small Box,Xerox 193,Paper,-31.01,West,8248,,$76,2015-07-29,Regular Air,5.15,5.98,,,86409
4,Older,,,Less,,,South,67,Fred Chung,Corporate,North Carolina,0.03,,,,,,1,2015-07-23,11683,Not Specified,28,0.58,Technology,Small Box,i1000,Telephones and Communication,335.079,South,1613,,"$1,650",2015-07-23,Regular Air,5.99,65.99,,,28909
4,Older,,,Less,,,Central,67,Carol Darley,Small Business,Illinois,0.1,,,,,,1,2015-07-23,50822,Medium,6,0.56,Furniture,Large Box,SAFCO Arco Folding Chair,Chairs & Chairmats,7.920000000,Central,7125,,"$1,635",2015-07-24,Regular Air,24.49,276.2,,,62444
4,Older,,,Less,,,Central,67,Carol Darley,Small Business,Illinois,0.01,,,,,,1,2015-07-23,50822,Medium,37,0.77,Technology,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,-52.18,Central,7124,,$316,2015-07-24,Express Air,2.83,8.12,,,62444
4,Older,,,Less,,,Central,67,Chad McGuire,Small Business,Nebraska,0.1,,,,,,1,2015-07-23,28390,High,44,0.53,Furniture,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",Office Furnishings,83.48,Central,3978,,$810,2015-07-25,Regular Air,6.68,20.28,,,69367
4,Older,,,Less,,,East,67,Monica Federle,Corporate,New Jersey,0.09,,,,,,1,2015-07-23,27909,Critical,1,0.36,Office Supplies,Small Box,Xerox 1940,Paper,-23.24,East,3914,,$62,2015-07-25,Regular Air,10.75,54.96,,,08989
4,Older,,,Less,,,East,67,John Grady,Corporate,New York,0.03,,,,,,1,2015-07-23,8224,Not Specified,41,0.38,Office Supplies,Wrap Bag,"Quartet Alpha® White Chalk, 12/Pack",Pens & Art Supplies,9.92,East,1121,,$90,2015-07-25,Regular Air,1,2.21,,,14709
4,Older,,,Less,,,East,67,Tony Sayre,Small Business,New York,0.06,,,,,,1,2015-07-23,34117,High,45,0.35,Office Supplies,Small Box,Wilson Jones DublLock® D-Ring Binders,Binders and Binder Accessories,38.743,East,4800,,$300,2015-07-25,Regular Air,2.99,6.75,,,00501
4,Older,,,Less,,,East,67,Monica Federle,Corporate,New Jersey,0.07,,,,,,1,2015-07-23,27909,Critical,47,0.81,Office Supplies,Wrap Bag,Bagged Rubber Bands,Rubber Bands,-24.86,East,3915,,$59,2015-07-26,Regular Air,0.7,1.26,,,08989
4,Older,,,Less,,,West,67,MaryBeth Skach,Home Office,New Mexico,0.02,,,,,,1,2015-07-24,23140,High,16,0.47,Office Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,Pens & Art Supplies,11.69,West,3224,,$117,2015-07-24,Regular Air,2.35,7.08,,,87199
4,Older,,,Less,,,Central,67,Alan Haines,Consumer,Ohio,0.1,,,,,,1,2015-07-24,37763,Not Specified,29,0.38,Office Supplies,Small Box,Storex Dura Pro™ Binders,Binders and Binder Accessories,-211.0595,Central,5306,,$170,2015-07-25,Regular Air,9.92,5.94,,,45999
4,Older,,,Less,,,Central,67,Alan Haines,Consumer,Ohio,0.1,,,,,,1,2015-07-24,37763,Not Specified,24,0.55,Technology,Small Box,6190,Telephones and Communication,186.417,Central,5305,,"$1,248",2015-07-25,Regular Air,2.5,65.99,,,45999
4,Older,,,Less,,,West,67,Georgia Rosenberg,Consumer,Idaho,0,,,,,,1,2015-07-24,28198,Medium,50,0.57,Technology,Small Box,2180,Telephones and Communication,2446.497,West,3953,,"$7,704",2015-07-25,Regular Air,8.99,175.99,,,83201
4,Older,,,Less,,,Central,67,Valerie Dominguez,Corporate,Ohio,0.04,,,,,,1,2015-07-24,43906,High,50,0.65,Technology,Small Box,Keytronic French Keyboard,Computer Peripherals,174.8,Central,6197,,"$3,601",2015-07-25,Regular Air,14.52,73.98,,,45999
4,Older,,,Less,,,West,67,MaryBeth Skach,Home Office,New Mexico,0.05,,,,,,1,2015-07-24,23140,High,18,0.35,Furniture,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Office Furnishings,1125.29,West,3225,,"$1,714",2015-07-26,Regular Air,8.99,99.23,,,87199
4,Older,,,Less,,,Central,67,Barry French,Consumer,Michigan,0.01,,,,,,1,2015-07-24,27109,Critical,48,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-154.66,Central,3805,,$538,2015-07-26,Regular Air,6.5,10.97,,,49634
4,Older,,,Less,,,South,67,Robert Marley,Corporate,Maryland,0.02,,,,,,1,2015-07-24,27557,Low,18,0.36,Office Supplies,Small Box,Avery File Folder Labels,Labels,-58.47,South,3864,,$56,2015-07-29,Regular Air,5.33,2.88,,,21022
4,Older,,,Less,,,South,67,Sally Hughsby,Consumer,Maryland,0.04,,,,,,1,2015-07-25,29507,Low,14,0.66,Furniture,Jumbo Box,Global Adaptabilities™ Conference Tables,Tables,435.42,South,4162,,"$3,050",2015-07-27,Delivery Truck,35.67,280.98,,,21230
4,Older,,,Less,,,West,67,Jay Kimmel,Small Business,California,0.03,,,,,,1,2015-07-25,11239,Critical,33,0.74,Furniture,Jumbo Box,"Bevis Round Conference Table Top, X-Base",Tables,469.25,West,1559,,"$6,170",2015-07-27,Delivery Truck,29.21,179.29,,,92320
4,Older,,,Less,,,South,67,Eric Murdock,Home Office,Maryland,0.02,,,,,,1,2015-07-25,51111,Not Specified,1,0.55,Technology,Small Box,252,Telephones and Communication,-257.719,South,7164,,$61,2015-07-27,Regular Air,5.92,65.99,,,21794
4,Older,,,Less,,,South,67,Alyssa Tate,Small Business,Florida,0.1,,,,,,1,2015-07-25,4162,Low,2,0.71,Office Supplies,Small Box,Fellowes Staxonsteel® Drawer Files,Storage & Organization,-319.02,South,609,,$382,2015-07-29,Regular Air,19.99,193.17,,,32003
4,Older,,,Less,,,South,67,Sally Hughsby,Consumer,Maryland,0.05,,,,,,1,2015-07-25,29507,Low,41,0.55,Technology,Small Box,Accessory35,Telephones and Communication,416.988,South,4163,,"$1,275",2015-07-30,Regular Air,1.1,35.99,,,21230
5,Older,,,Less,,,East,67,Phillina Ober,Small Business,New York,0.03,,,,,,1,2015-07-26,33414,Not Specified,9,0.57,Office Supplies,Wrap Bag,Newell 31,Pens & Art Supplies,-2.76,East,4690,,$37,2015-07-26,Regular Air,1.17,4.13,,,14925
5,Older,,,Less,,,South,67,Chuck Magee,Corporate,Alabama,0.04,,,,,,1,2015-07-26,50784,High,20,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-130.88,South,7116,,$639,2015-07-27,Regular Air,5.5,32.98,,,36031
5,Older,,,Less,,,South,67,Janet Martin,Corporate,Maryland,0.02,,,,,,1,2015-07-26,35492,Medium,36,0.48,Furniture,Small Pack,Nu-Dell Executive Frame,Office Furnishings,83.51,South,4989,,$456,2015-07-28,Express Air,4.98,12.64,,,21794
5,Older,,,Less,,,Central,67,Michael Kennedy,Corporate,Texas,0.05,,,,,,1,2015-07-26,30599,Not Specified,23,0.39,Office Supplies,Wrap Bag,Wirebound Voice Message Log Book,Paper,33.47,Central,4299,,$106,2015-07-28,Regular Air,0.88,4.76,,,77037
5,Older,,,Less,,,West,67,Alice McCarthy,Corporate,Idaho,0.09,,,,,,1,2015-07-26,10917,Critical,14,0.57,Technology,Small Box,2160,Telephones and Communication,-90.123,West,1510,,"$1,281",2015-07-28,Express Air,5.99,115.99,,,83201
5,Older,,,Less,,,South,67,Maya Herman,Corporate,North Carolina,0.09,,,,,,1,2015-07-27,8007,Low,35,0.52,Technology,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Office Machines,412.63,South,1091,,"$3,332",2015-07-27,Regular Air,19.99,99.99,,,28717
5,Older,,,Less,,,South,67,Maya Herman,Corporate,North Carolina,0.09,,,,,,1,2015-07-27,8007,Low,5,0.6,Technology,Small Box,StarTAC 8000,Telephones and Communication,-800.25,South,1090,,$821,2015-07-27,Regular Air,8.99,205.99,,,28717
5,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.08,,,,,,1,2015-07-27,18500,Medium,44,0.61,Furniture,Jumbo Box,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Bookcases,-779.81,South,2556,,"$2,508",2015-07-28,Delivery Truck,36.61,58.14,,,32046
5,Older,,,Less,,,Central,67,Bart Pistole,Home Office,Nebraska,0.03,,,,,,1,2015-07-27,54981,High,31,0.37,Office Supplies,Small Box,GBC Wire Binding Strips,Binders and Binder Accessories,174.7175,Central,7670,,"$1,024",2015-07-28,Regular Air,12.62,31.74,,,69358
5,Older,,,Less,,,South,67,Deanra Eno,Corporate,Florida,0.07,,,,,,1,2015-07-27,13157,Medium,2,0.58,Technology,Medium Box,1726 Digital Answering Machine,Telephones and Communication,-102.432,South,1836,,$39,2015-07-28,Regular Air,4.81,20.99,,,32003
5,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.02,,,,,,1,2015-07-27,18500,Medium,30,0.75,Technology,Small Box,PC Concepts 116 Key Quantum 3000 Keyboard,Computer Peripherals,-19.27,South,2557,,"$1,053",2015-07-28,Regular Air,5.5,32.98,,,32046
5,Older,,,Less,,,South,67,Janet Martin,Corporate,Maryland,0.1,,,,,,1,2015-07-27,17093,Not Specified,50,0.58,Furniture,Jumbo Drum,Global Deluxe Office Fabric Chairs,Chairs & Chairmats,-1335.32,South,2365,,"$4,550",2015-07-29,Delivery Truck,58.2,95.98,,,21794
5,Older,,,Less,,,South,67,Toby Swindell,Small Business,Florida,0.01,,,,,,1,2015-07-27,18500,Medium,30,0.81,Office Supplies,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,Storage & Organization,-643.46,South,2558,,"$2,536",2015-07-29,Regular Air,35,80.98,,,32046
5,Older,,,Less,,,Central,67,Shirley Daniels,Corporate,Nebraska,0.02,,,,,,1,2015-07-27,56514,Low,3,0.37,Office Supplies,Small Box,GBC Linen Binding Covers,Binders and Binder Accessories,-24.426,Central,7899,,$110,2015-08-03,Regular Air,11.63,30.98,,,68001
5,Older,,,Less,,,Central,67,Shirley Daniels,Corporate,Nebraska,0.02,,,,,,1,2015-07-27,56514,Low,35,0.38,Office Supplies,Small Box,Xerox 1961,Paper,-153.2,Central,7900,,$187,2015-08-03,Regular Air,7.54,4.98,,,68001
5,Older,,,Less,,,West,67,Bruce Money,Corporate,Idaho,0.01,,,,,,1,2015-07-28,4199,Critical,43,0.46,Furniture,Wrap Bag,Coloredge Poster Frame,Office Furnishings,102.53,West,614,,$640,2015-07-29,Express Air,5.3,14.2,,,83810
5,Older,,,Less,,,West,67,Duane Noonan,Corporate,Washington,0.04,,,,,,1,2015-07-28,38661,High,48,0.37,Office Supplies,Small Box,Xerox 21,Paper,-118.74,West,5447,,$326,2015-07-29,Regular Air,6.6,6.48,,,98625
